지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),일최다강수량(mm),평균풍속(m/s),최대풍속(m/s),최대순간풍속(m/s),합계 일조시간(hr),일조율(%),합계 일사량(MJ/m2)
264,함양군,2018-10,11.9,19.8,5.8,24.8,1.3,263,162,1.1,7,13.3,201.7,57.58,424.57
264,함양군,2018-11,6.6,15.4,.3,21.9,-4.4,28.1,17.5,.6,6.1,11.6,165.5,53.51,296.65
264,함양군,2018-12,1.6,8,-3.9,17.3,-12.5,20,8,1.5,6.8,11.7,163.6,53.73,271.95
266,광양시,2011-03,7.1,12.7,2.3,20.2,-2,27,24,2.5,9.8,18.4,231.1,68.68,513.82
266,광양시,2011-04,13.2,18.7,8.1,23.8,4.2,132.7,39.5,2.2,8.3,16.2,258.4,65.9,619.9
266,광양시,2011-05,18.3,23.2,14.5,29,10.8,227.5,131.5,2.1,9.3,18.3,194.4,44.82,564.65
266,광양시,2011-06,22.6,27.4,19.1,31.6,15,330.6,88.5,1.6,10.6,24.2,166.4,38.33,530.65
266,광양시,2011-07,26,29.8,23.2,35,19.8,560.1,357.5,1.7,12.6,21.4,157.9,35.72,506.19
266,광양시,2011-08,26.2,29.8,23.8,34.2,19.2,416.6,218,2.1,10.8,25.8,112.4,26.94,419.55
266,광양시,2011-09,23.7,28.6,19.8,34.3,13.6,49.6,19.5,1.9,8.7,16.1,206.1,55.3,500.88
266,광양시,2011-10,17.1,22.4,12.4,27.2,4.6,53.7,26.5,1.5,6.3,12,219.3,62.46,446.36
266,광양시,2011-11,13.8,17.9,10.3,26.4,.9,132.8,41.5,2,8.7,16.2,155.3,49.9,279.58
266,광양시,2011-12,3.9,8.4,.2,13.9,-5,5.4,3.5,2.2,9.5,16,214.6,70.25,312.21
266,광양시,2012-01,2.4,6.8,-1.2,12.1,-6.6,5.7,4,2.4,10,16.8,191.8,61.2,311.38
266,광양시,2012-02,2.2,6.8,-1.7,16,-9.6,23.6,11.5,2.4,8.1,16,180.6,56.95,362.81
266,광양시,2012-03,8,12.9,3.8,22.5,-3.2,142.1,74,2.9,10.7,18.8,203.8,54.83,476.99
266,광양시,2012-04,14.3,19.6,9.6,27,1.4,191.1,87.5,2.7,13.1,26.2,225.9,57.54,556.7
266,광양시,2012-05,20.2,25.6,16,30.5,12.2,38,17.5,1.8,9.4,18.6,239.7,55.19,645.97
266,광양시,2012-06,22.4,26.6,19.2,29.5,16.8,51.7,18.5,2,8.4,14.9,165.7,38.15,546.7
266,광양시,2012-07,25.8,29.7,23,34.7,20.2,344.4,102.5,1.5,9.2,18.9,158.8,35.94,502.48
266,광양시,2012-08,27.1,30.7,24.4,34.9,19.1,550.8,188,2.5,13.7,26.6,162.1,38.94,486.92
266,광양시,2012-09,22.2,26.9,18.4,29.5,13.5,370.5,171.5,1.9,15.5,32.3,203.5,54.72,492.93
266,광양시,2012-10,18.2,24.3,13.2,28.4,8.2,42.6,33,1.6,6.9,14.9,242.6,69.25,470.48
266,광양시,2012-11,10.4,15.3,6.3,19.4,1.1,42.6,9,2.3,9.8,18.2,188.6,60.72,319.26
266,광양시,2012-12,3.2,7.9,-.9,14.8,-7.3,88,40,2.3,8.4,10.7,190.3,62.29,284.54
266,광양시,2013-01,2.7,7.9,-1.5,14.5,-7.5,12.9,10,2.2,9.5,12.7,218.6,69.66,330.28
266,광양시,2013-02,4.5,9.5,-.1,16.9,-9,85.5,65.5,2.1,8.5,10.1,185.2,60.44,347.33
266,광양시,2013-03,9.5,15.6,3.8,22.1,-2.4,79.9,31.5,2.1,8.4,10.6,260,69.97,571.04
266,광양시,2013-04,12.1,17.8,6.9,24,1.7,92.5,57.5,2.7,11.6,15.2,242.7,61.87,584.74
266,광양시,2013-05,19.3,25,14.4,31.1,9,284.5,124,1.8,7.4,9.5,260.8,60.09,669.91
266,광양시,2013-06,22.9,26.9,19.8,31.3,16.2,150,67.5,1.7,8.6,10.7,166.3,38.29,530.71
266,광양시,2013-07,27.3,31.1,24.7,34.9,22.1,148.3,55.1,1.7,5.8,7.8,147.2,35.63,477.9
266,광양시,2013-08,28.4,33.2,24.8,38.6,21.7,301.5,52,1.3,8,10.6,258.4,61.98,635.85
266,광양시,2013-09,23,27.4,19.3,32.3,15.2,60,22,1.5,7.8,10.4,201.5,54.14,492.39
266,광양시,2013-10,18,22.8,14.1,27.7,7.4,61.4,45,2.4,9.6,11.8,228.3,65.1,450.04
266,광양시,2013-11,9.6,14.6,5.3,23,-2.4,87,37.5,2.1,8.8,11.6,202.1,65.05,333.37
266,광양시,2013-12,4.3,9,.4,13.7,-4.7,3.4,1,2.3,9.3,13.8,204.8,67.02,302.65
266,광양시,2014-01,3.6,8.8,-1.1,15,-6.5,12.7,6.5,1.8,9,11.1,223,71.11,336.26
266,광양시,2014-02,5.4,10,1.4,19.2,-6.4,17,9.5,2.9,9,12.6,163.4,53.4,337.32
266,광양시,2014-03,9.6,14.9,5.2,23.8,-1.7,136.5,42,2.1,8.8,12.2,213.4,57.5,472.97
266,광양시,2014-04,14.9,20.6,10.3,27.1,4.4,67,35,2,9.5,10.9,207.3,52.87,543.39
266,광양시,2014-05,19.5,25.3,14.3,32.2,7.7,139.8,55.5,1.8,7.9,9.7,294.7,67.9,746.24
266,광양시,2014-06,22.1,26.4,18.7,30.4,15.4,142.4,45,1.9,8,9.9,155.7,35.87,530.93
266,광양시,2014-07,25.1,29,22,36.7,18.3,218.6,54,1.8,11.1,13.3,142.9,32.34,499.06
266,광양시,2014-08,25,28.5,22.4,33.4,18.3,481.9,170,2.3,10.8,13.6,124.4,29.82,425.58
266,광양시,2014-09,22.4,26.6,19,30.8,16.2,108.5,70,1.8,7.5,9.6,183.5,49.26,473.2
266,광양시,2014-10,17.2,22,12.9,25.8,8.4,100.5,30.5,2.3,11.9,13.6,226.1,64.47,449.91
266,광양시,2014-11,11.5,15.9,7.7,20.1,2.3,69.5,50.5,1.8,8.3,11,183.5,59,305.84
266,광양시,2014-12,2.5,7.1,-1.4,13.2,-6.3,9.9,3.5,2.5,11.9,15,206.8,67.69,302.61
266,광양시,2015-01,3.2,7.8,-.6,13.9,-5.7,27.7,10,2.3,8.4,11.3,204.3,65.19,313.19
266,광양시,2015-02,4.1,8.9,0,13,-7.8,30,12,2.7,9.4,11.2,192.8,63.07,358.53
266,광양시,2015-03,9.1,15,4.1,23.8,-4.4,65,43.5,2.1,11,13.3,248.8,67.06,549.78
266,광양시,2015-04,14.1,18.9,10,28.8,5.8,227.6,69,2.3,11.3,13.2,172.9,44.11,463.7
266,광양시,2015-05,20.1,25.7,14.9,33.8,7.6,164.6,84,1.6,8.4,11.1,278,64.08,707.39
266,광양시,2015-06,22.3,26.9,18.9,31.1,13.7,85.7,30,1.5,7.8,9,163.5,37.66,493.42
266,광양시,2015-07,25.4,29.5,22.4,35.3,17.9,173.5,86,2.2,8.9,12.6,204.3,46.22,528.65
266,광양시,2015-08,26.9,31.7,23.1,37.1,19.1,109,71.5,1.6,9.4,12.2,192.9,46.24,548.33
266,광양시,2015-09,22.5,27.2,18.5,30.8,15.5,147.5,45.5,2.2,8.9,10.8,208.3,55.89,509.11
266,광양시,2015-10,17.9,23.7,13.4,28.4,5,47.8,39,1.6,8,9.9,255.4,72.76,481.65
266,광양시,2015-11,12.9,17,9.8,23.8,.3,94.1,29,2.1,9.8,12.5,122,39.2,239.42
266,광양시,2015-12,6.5,10.5,2.9,14.3,-3.4,33.1,14.5,2,9.1,11.8,162.1,53.03,255.46
