index,Latitude,Longitude,nearby_idx_1,nearby_idx_2,nearby_idx_3,nearby_idx_4,nearby_idx_5,nearby_idx_6,nearby_idx_7,nearby_idx_8,nearby_idx_9,nearby_idx_10,nearby_idx_11,nearby_idx_12,nearby_idx_13,nearby_idx_14,nearby_idx_15,nearby_idx_16,nearby_idx_17,nearby_idx_18,nearby_idx_19,nearby_idx_20,nearby_idx_21,nearby_idx_22,nearby_idx_23,nearby_idx_24,nearby_idx_25,nearby_idx_26,nearby_idx_27,nearby_idx_28
1059,36.0909549,128.4829988,888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,37.4405188,127.8508915,258.0,1089.0,894.0,963.0,,,,,,,,,,,,,,,,,,,,,,,,
1061,35.8877503,129.4453564,977.0,750.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,36.9786453,128.85124,10.0,753.0,558.0,568.0,54.0,102.0,50.0,20.0,25.0,690.0,521.0,571.0,408.0,407.0,310.0,552.0,350.0,61.0,587.0,375.0,721.0,593.0,609.0,610.0,529.0,804.0,88.0,573.0
1063,37.6654008,126.714036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,37.7142062,128.1824685,494.0,582.0,621.0,622.0,974.0,576.0,630.0,273.0,765.0,,,,,,,,,,,,,,,,,,,
1065,35.2270487,126.3984685,1010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,37.3793844,127.9569719,486.0,1087.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,37.6020683,127.9591221,972.0,9.0,209.0,,,,,,,,,,,,,,,,,,,,,,,,,
1068,35.3338895,129.1732717,302.0,1142.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,36.8353368,128.910956,1054.0,358.0,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,
1070,37.8683544,127.0292399,1081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,36.03714,128.6111061,825.0,826.0,1013.0,1113.0,,,,,,,,,,,,,,,,,,,,,,,,
1072,35.3000705,127.0618243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,37.8140141,128.1452309,913.0,514.0,946.0,44.0,57.0,58.0,133.0,200.0,413.0,,,,,,,,,,,,,,,,,,,
1074,38.1886627,128.3651816,869.0,155.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,
1075,37.348768,128.1604644,401.0,314.0,345.0,492.0,49.0,103.0,158.0,,,,,,,,,,,,,,,,,,,,,
1076,38.0807,128.5240511,441.0,318.0,452.0,256.0,995.0,76.0,227.0,1041.0,,,,,,,,,,,,,,,,,,,,
1077,36.7877626,129.2030091,781.0,406.0,1158.0,161.0,0.0,21.0,4.0,,,,,,,,,,,,,,,,,,,,,
1078,35.9822558,127.3033187,795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,35.7357767,129.4342524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,37.4325997,127.6898941,12.0,69.0,139.0,317.0,7.0,683.0,758.0,496.0,649.0,13.0,,,,,,,,,,,,,,,,,,
1081,37.8528108,127.0391079,1070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,37.6139354,128.1511451,238.0,370.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,
1083,36.8004842,128.7944095,86.0,110.0,763.0,722.0,,,,,,,,,,,,,,,,,,,,,,,,
1084,37.7307329,127.1373616,648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,37.6617845,127.5291954,816.0,867.0,1017.0,985.0,315.0,817.0,,,,,,,,,,,,,,,,,,,,,,
1086,34.4869365,126.2284574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,37.3382632,127.9559957,486.0,1066.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,37.3162611,127.8333974,841.0,231.0,481.0,893.0,,,,,,,,,,,,,,,,,,,,,,,,
1089,37.4405188,127.8508915,258.0,894.0,963.0,1060.0,,,,,,,,,,,,,,,,,,,,,,,,
1090,36.2945638,129.0464878,99.0,639.0,43.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
1091,37.6078802,127.7290553,606.0,973.0,254.0,620.0,617.0,1092.0,253.0,935.0,448.0,95.0,,,,,,,,,,,,,,,,,,
1092,37.6078802,127.7290553,1091.0,606.0,973.0,254.0,620.0,617.0,253.0,935.0,448.0,95.0,,,,,,,,,,,,,,,,,,
1093,35.1077764,127.2000409,788.0,902.0,1097.0,706.0,992.0,556.0,562.0,600.0,605.0,,,,,,,,,,,,,,,,,,,
1094,37.3728454,128.4052788,242.0,275.0,454.0,453.0,311.0,150.0,748.0,633.0,631.0,443.0,698.0,944.0,195.0,457.0,637.0,632.0,,,,,,,,,,,,
1095,37.9993658,128.3250403,1136.0,198.0,433.0,1046.0,1107.0,,,,,,,,,,,,,,,,,,,,,,,
1096,36.8484432,127.9865342,761.0,808.0,921.0,1126.0,,,,,,,,,,,,,,,,,,,,,,,,
1097,35.1077764,127.2000409,788.0,902.0,1093.0,706.0,992.0,556.0,562.0,600.0,605.0,,,,,,,,,,,,,,,,,,,
1098,35.0878407,127.6114145,215.0,216.0,451.0,980.0,,,,,,,,,,,,,,,,,,,,,,,,
1099,37.6644632,127.6998828,929.0,973.0,254.0,253.0,935.0,95.0,60.0,799.0,1002.0,,,,,,,,,,,,,,,,,,,
1100,38.1453645,128.1335981,324.0,80.0,82.0,2.0,371.0,599.0,768.0,785.0,1104.0,1105.0,1106.0,1115.0,1119.0,1148.0,555.0,1015.0,469.0,1156.0,164.0,271.0,497.0,,,,,,,
1101,37.5059781,129.0900522,661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,37.9151065,128.1387795,885.0,948.0,714.0,814.0,251.0,,,,,,,,,,,,,,,,,,,,,,,
1103,37.9763688,128.0820625,686.0,1042.0,783.0,951.0,982.0,463.0,887.0,,,,,,,,,,,,,,,,,,,,,
1104,38.1453645,128.1335981,324.0,80.0,82.0,2.0,371.0,599.0,768.0,785.0,1100.0,1105.0,1106.0,1115.0,1119.0,1148.0,555.0,1015.0,469.0,1156.0,164.0,271.0,497.0,,,,,,,
1105,38.1453645,128.1335981,324.0,80.0,82.0,2.0,371.0,599.0,768.0,785.0,1100.0,1104.0,1106.0,1115.0,1119.0,1148.0,555.0,1015.0,469.0,1156.0,164.0,271.0,497.0,,,,,,,
1106,38.1453645,128.1335981,324.0,80.0,82.0,2.0,371.0,599.0,768.0,785.0,1100.0,1104.0,1105.0,1115.0,1119.0,1148.0,555.0,1015.0,469.0,1156.0,164.0,271.0,497.0,,,,,,,
1107,37.9993658,128.3250403,1136.0,198.0,433.0,1046.0,1095.0,,,,,,,,,,,,,,,,,,,,,,,
1108,37.768125,128.1850253,273.0,413.0,765.0,,,,,,,,,,,,,,,,,,,,,,,,,
1109,36.0472497,127.7101074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,37.4945468,127.4887109,259.0,113.0,23.0,169.0,440.0,685.0,720.0,90.0,696.0,732.0,760.0,,,,,,,,,,,,,,,,,
1111,34.417759,126.5509463,697.0,208.0,245.0,,,,,,,,,,,,,,,,,,,,,,,,,
1112,36.4852884,129.046328,140.0,174.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,
1113,36.0501173,128.589178,825.0,826.0,1013.0,1071.0,,,,,,,,,,,,,,,,,,,,,,,,
1114,35.8167838,127.1984944,450.0,515.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,38.1453645,128.1335981,324.0,80.0,82.0,2.0,371.0,599.0,768.0,785.0,1100.0,1104.0,1105.0,1106.0,1119.0,1148.0,555.0,1015.0,469.0,1156.0,164.0,271.0,497.0,,,,,,,
1116,35.0611343,128.4556496,875.0,978.0,1034.0,,,,,,,,,,,,,,,,,,,,,,,,,
1117,38.0815097,127.4702373,435.0,1033.0,856.0,907.0,962.0,998.0,,,,,,,,,,,,,,,,,,,,,,
1118,37.785624,127.5469953,807.0,380.0,296.0,369.0,,,,,,,,,,,,,,,,,,,,,,,,
1119,38.1453645,128.1335981,324.0,80.0,82.0,2.0,371.0,599.0,768.0,785.0,1100.0,1104.0,1105.0,1106.0,1115.0,1148.0,555.0,1015.0,469.0,1156.0,164.0,271.0,497.0,,,,,,,
1120,35.4797722,127.698092,604.0,643.0,614.0,,,,,,,,,,,,,,,,,,,,,,,,,
1121,35.3310801,127.9113578,1128.0,903.0,482.0,,,,,,,,,,,,,,,,,,,,,,,,,
1122,37.4863982,127.5902252,696.0,732.0,287.0,1123.0,422.0,329.0,330.0,421.0,760.0,12.0,381.0,1036.0,,,,,,,,,,,,,,,,
1123,37.4863982,127.5902252,696.0,732.0,287.0,1122.0,422.0,329.0,330.0,421.0,760.0,12.0,381.0,1036.0,,,,,,,,,,,,,,,,
1124,37.0060873,128.9653695,753.0,558.0,568.0,102.0,794.0,309.0,466.0,299.0,266.0,298.0,520.0,134.0,28.0,,,,,,,,,,,,,,,
1125,38.0412339,127.0393313,1007.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,36.8484432,127.9865342,761.0,808.0,921.0,1096.0,,,,,,,,,,,,,,,,,,,,,,,,
1127,36.718176,127.6424775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,35.3310801,127.9113578,903.0,482.0,1121.0,,,,,,,,,,,,,,,,,,,,,,,,,
1129,34.784308,127.109093,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,35.891691,127.3976681,836.0,704.0,996.0,,,,,,,,,,,,,,,,,,,,,,,,,
1131,35.6764888,127.2632347,1051.0,959.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,
1132,34.7703449,128.4157739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,38.0415585,128.6886217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,35.6398854,127.3985765,754.0,260.0,775.0,491.0,490.0,860.0,889.0,820.0,717.0,,,,,,,,,,,,,,,,,,,
1135,35.7213202,128.6332771,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,37.948639,128.3172237,198.0,433.0,1046.0,1095.0,1107.0,,,,,,,,,,,,,,,,,,,,,,,
1137,38.0466608,128.3851271,588.0,583.0,579.0,863.0,601.0,81.0,590.0,199.0,513.0,511.0,598.0,,,,,,,,,,,,,,,,,
1138,37.3087458,128.3873055,454.0,748.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,38.0616616,128.6215764,1151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,36.668705,128.0171798,652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,36.378131,128.5618083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,35.3166025,129.1658062,302.0,1068.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,36.4571359,129.3230741,417.0,224.0,137.0,35.0,34.0,,,,,,,,,,,,,,,,,,,,,,,
1144,34.8774854,128.0044561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,35.2523976,128.6922326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,36.5686008,128.7151174,336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,38.1922602,128.1994956,390.0,1148.0,555.0,250.0,1015.0,469.0,164.0,271.0,497.0,499.0,,,,,,,,,,,,,,,,,,
1148,38.1681838,128.1786506,324.0,80.0,82.0,2.0,371.0,599.0,768.0,785.0,1100.0,1104.0,1105.0,1106.0,1115.0,1119.0,555.0,250.0,1015.0,469.0,1156.0,164.0,1147.0,271.0,497.0,499.0,,,,
1149,37.8811169,127.5245739,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,35.142975,128.1495849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,38.0616616,128.6215764,1139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,35.5239237,129.2886798,1018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,35.2128403,127.3399964,473.0,584.0,585.0,589.0,597.0,1029.0,1030.0,560.0,561.0,533.0,274.0,307.0,500.0,580.0,217.0,510.0,338.0,,,,,,,,,,,
1154,35.005055,126.7573618,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,37.3860959,126.6389202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,38.1453645,128.1335981,324.0,80.0,82.0,2.0,371.0,599.0,768.0,785.0,1100.0,1104.0,1105.0,1106.0,1115.0,1119.0,1148.0,555.0,1015.0,469.0,164.0,271.0,497.0,,,,,,,
1157,37.1765396,127.0263059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,36.7877626,129.2030091,1077.0,781.0,406.0,161.0,0.0,21.0,4.0,,,,,,,,,,,,,,,,,,,,,
